experiment,reply_size,layers,tau,optimizer,advantage,max_steps,activation,batch_size,totalsteps,exploration,vanish,gamma,hidden_size,train_repeat,batch_norm,seed,rwrdschem,svision,details,tr_count,tr_TR,tr_TT,tr_TS,ts_count,ts_TR,ts_TT,ts_TS,tr_s,ts_s,tr_AR,tr_AS,ts_AR,ts_AS,tr_SMD,tr_SM,tr_RMD,tr_RM,ts_SMD,ts_SM,ts_RMD,ts_RM
214,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1337,"[-100.0, 1000.0, -0.1]",180,With Punishment,54944,296999,5562,500001,5495,53996,480,50034,0.01696272568433314,0.016196542311191994,5.405485585323238,9.100192923704137,9.82638762511374,9.105368516833485,8.0,8.976520427945717,-0.7999999999999999,21.6484813671286,8.0,8.817073170731707,-0.7999999999999999,18.487015781922526
215,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,4917,"[-100.0, 1000.0, -0.1]",180,With Punishment,57783,-236000,5687,500004,5779,-6942,486,49428,8.653064049980098e-05,0.0003460806367883717,-4.084246231590607,8.653133274492497,-1.201245890292438,8.553036857587818,8.0,8.657247731837385,-0.7999999999999999,-0.8657247731837385,8.0,8.558477508650519,-0.7999999999999999,-0.8558477508650519
216,100000,10,0.001,adam,max,1000,tanh,32,10000000,0.01,0.75,0.99,100,1,False,4917,"[-100.0, 1000.0, -0.1]",180,Crazy Experiment,10511,-210071,354217,10000718,1052,-93105,3846,1041058,0.07515935686423747,0.010456273764258554,-19.985824374464848,951.4525734944343,-88.50285171102665,989.5988593155896,1000.0,971.8806840264284,-99.9999999999986,-54.82506801399013,1000.0,1000.0,-99.9999999999986,-99.9999999999986
217,100000,10,0.001,adam,max,1000,tanh,32,30000000,0.01,0.75,0.99,100,1,False,4917,"[-100.0, 1000.0, -0.1]",180,Crazy Experiment,24596,1118869,836528,22091310,2459,-44672,8877,2276726,0.13530655391120508,0.07442049613664091,45.4898764026671,898.1667750853798,-18.1667344448963,925.8747458316388,1000.0,897.1460126685074,-99.9999999999986,43.95439337339734,1000.0,919.1542207792207,-99.9999999999986,-10.746590909089623
218,100000,10,0.001,adam,max,1000,tanh,32,1000000,1.0,0.75,0.99,100,1,False,4917,"[-100.0, 1000.0, -0.1]",180,Crazy Experiment,1322,370989,39643,1000101,133,-13299,606,133000,0.3562783661119516,0.0,280.62708018154314,756.5060514372162,-99.9924812030075,1000.0,1000.0,961.9615384615383,-99.9999999999986,-38.503846153844854,1000.0,1000.0,-99.9999999999986,-99.9999999999986
219,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1111,"[-10.0, 1000.0, -0.1]",180,punishment on meet,64605,20706699,5159,500001,6461,1902778,574,51217,0.3574800712019194,0.3561368209255533,320.5123287671233,7.739354539122359,294.50208945983593,7.927101067946137,7.0,7.4070036143864435,-0.4,394.2406351839782,7.0,7.407933688573119,-0.4,392.5096506808763
220,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,punishment on meet,69305,18633099,5192,500004,6931,1783356,598,51439,0.3058653776783782,0.3194344250468908,268.856489430777,7.214544405165572,257.3013995094503,7.421584186986005,6.0,6.9960264159391095,-0.5,310.94131967763593,7.0,6.9630872483221475,-0.5,333.1963087248322
221,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,punishment on meet,54900,9135099,5527,500006,5491,854284,532,50158,0.19411657559198545,0.19595702057912948,166.39524590163936,9.107577413479053,155.57894736842104,9.134583864505554,7.0,7.915590172239107,-0.5,363.99440856129684,7.0,7.883617963314358,-0.5,375.11296647691336
222,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,punishment on meet,60865,10883699,5349,500005,6087,1118168,553,49320,0.2039431528793231,0.2037128306226384,178.81703770639942,8.214983980941428,183.69771644488256,8.102513553474617,7.0,7.853929760633285,-0.6,244.05974115725326,7.0,7.774639045825486,-0.6,247.74733207784053
223,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,9111,"[-10.0, 1000.0, -0.1]",180,punishment on meet,61098,13004500,5287,500000,6110,1306474,539,50257,0.2351468133163115,0.2342062193126023,212.84657435595275,8.183573930406888,213.82553191489362,8.225368248772504,7.0,7.795460214517336,-0.6,280.6746819655774,7.0,7.788029925187033,-0.6,285.3184538653366
224,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1122,"[-10.0, 1000.0, -0.1]",180,punishment on meet,68724,17287699,4830,500001,6873,1609711,510,50880,0.2744747104359467,0.2693147097337407,251.5525726092777,7.275493277457657,234.2079150298269,7.402880838061981,7.0,7.130861380490588,-0.5,271.81971477467204,7.0,7.210946408209806,-0.5,261.6506271379704
225,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1337,"[-10.0, 1000.0, -0.1]",180,punishment on meet,60262,7500999,5090,500001,6027,711905,490,50948,0.13924197670173574,0.14617554338808694,124.47311738740831,8.29711924595931,118.11929649908743,8.453293512526963,7.0,7.632616925143485,-0.6,225.8517096104531,7.0,7.523489932885907,-0.6,253.12196461256855
226,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,4917,"[-10.0, 1000.0, -0.1]",180,punishment on meet,72840,21336199,5306,500005,7285,2196812,570,49873,0.32516474464579903,0.3324639670555937,292.9187122460187,6.8644288852278965,301.5527796842828,6.845984900480437,6.0,6.714040176173596,-0.5,320.3244064883446,6.0,6.68384326355341,-0.4,311.408910359635
227,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1111,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,68090,25945199,5386,500005,6810,2357633,589,51662,0.4098546042003231,0.4026431718061674,381.04272286679395,7.3432956381260075,346.2016152716593,7.586196769456682,7.0,7.183657050913688,-0.4,410.0620043673142,7.0,7.196326061997705,-0.4,410.9336394948335
228,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,68082,16986899,5041,500006,6809,1731378,534,50219,0.2763138568197174,0.28007049493317665,249.50646279486503,7.3441732029023825,254.2778675282714,7.3753855191658095,7.0,7.137196688552669,-0.5,292.44642877533545,7.0,7.17626925270964,-0.5,275.437535653166
229,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,62458,22061499,5098,500001,6246,2062286,529,51130,0.38339364052643377,0.37367915465898177,353.22134874635765,8.005395625860576,330.17707332692925,8.186039065001602,7.0,7.857627757872902,-0.5,381.04213338361916,7.0,7.832914572864323,-0.5,372.3951005025126
230,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,65732,19128999,5055,500005,6574,1955803,514,49968,0.3164820787439908,0.3238515363553392,291.0150155175561,7.6067212316679855,297.5057803468208,7.600851840584119,7.0,7.405805687203793,-0.5,336.71795023696683,7.0,7.406749555950268,-0.5,339.46062759029013
231,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,9111,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,62889,17615899,5016,500006,6289,1827757,496,49425,0.30611076658875164,0.3153124503100652,280.11097330216734,7.950611394679514,290.62760375258387,7.858960089044364,7.0,7.6614979161559225,-0.5,336.11789041431723,7.0,7.6838235294117645,-0.5,340.65318627450984
232,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1122,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,68714,19189699,4959,500004,6872,1812502,576,50976,0.3010158046395203,0.3004947613504074,279.26913001717264,7.2765957446808525,263.75174621653093,7.417927823050058,7.0,7.216013392599434,-0.5,283.9000000000001,7.0,7.229082515868436,-0.5,291.89105597230235
233,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,1337,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,66047,19116099,5015,500004,6605,1779539,581,50600,0.3138068345269278,0.3073429220287661,289.43175314548733,7.570427120081153,269.4230128690386,7.660862982588947,7.0,7.448635442736265,-0.5,323.8231259682994,7.0,7.367480643240023,-0.5,313.0810005955926
234,100000,1,0.001,adam,max,1000,tanh,32,500000,0.01,0.75,0.99,100,1,False,4917,"[-10.0, 1000.0, -0.1]",180,punishment on meet based on model 187,73054,22835799,4879,500001,7306,2266945,522,49548,0.34273277301722016,0.33903640843142624,312.58793495222716,6.8442658855093494,310.2853818779085,6.781823159047357,6.0,6.7723480333730635,-0.4,324.8347383248456,6.0,6.7574445046020575,-0.5,319.68159177043856
235,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,1111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2190,90969,10878,2000309,220,-12106,836,211069,0.13287671232876713,0.040909090909090916,41.53835616438357,913.3831050228308,-55.027272727272724,959.4045454545454,1000.0,961.9903846153846,-99.9999999999986,-40.429807692306376,1000.0,981.2452830188679,-99.9999999999986,-79.25660377358352
236,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,4444,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2174,85961,10938,2000389,218,-9706,829,207066,0.13155473781048754,0.05045871559633028,39.540478380864755,920.1421343146277,-44.52293577981651,949.8440366972476,1000.0,917.9302752293578,-99.9999999999986,45.821651376147976,1000.0,946.6428571428572,-99.9999999999986,-41.09285714285583
237,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,5423,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2270,195930,12932,2000698,228,-7410,1107,214107,0.17444933920704847,0.06140350877192983,86.31277533039648,881.3647577092511,-32.5,939.0657894736844,1000.0,944.6867924528302,-99.9999999999986,-22.77056603773456,1000.0,944.7407407407408,-99.9999999999986,-38.9185185185172
238,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,6654,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2287,243904,10867,2000957,229,-6411,847,214112,0.1941407958023612,0.06550218340611354,106.64801049409706,874.9265413205072,-27.99563318777293,934.9868995633188,1000.0,893.4688057040999,-99.9999999999986,78.2110516934058,1000.0,912.7719298245613,-99.9999999999986,-3.5578947368408267
239,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,9111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2252,206963,11974,2000365,226,-8308,995,213085,0.18072824156305506,0.05752212389380532,91.901865008881,888.2615452930728,-36.76106194690266,942.8539823008847,1000.0,916.8315018315018,-99.9999999999986,32.85897435897558,1000.0,964.5714285714287,-99.9999999999986,-60.74285714285582
240,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,1122,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2189,100926,11508,2000733,219,-14204,920,212041,0.13750571037003198,0.0319634703196347,46.10598446779351,913.9940612151668,-64.85844748858447,968.2237442922376,1000.0,928.773654916512,-99.9999999999986,3.597588126160809,1000.0,926.3148148148148,-99.9999999999986,-18.557407407406107
241,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,1337,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2206,99976,11971,2000234,221,-16604,1018,216041,0.1359927470534905,0.022624434389140267,45.32003626473255,906.7243880326382,-75.13122171945702,977.5610859728508,1000.0,940.25,-99.9999999999986,-15.077631578946091,1000.0,963.2037037037036,-99.9999999999986,-59.283333333332
242,100000,5,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,20,1,False,4917,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2246,150925,11611,2000747,225,-10404,946,214050,0.15627782724844164,0.048888888888888885,67.19723953695457,890.8045414069456,-46.24,951.3333333333336,1000.0,894.9391771019677,-99.9999999999986,46.46314847942874,1000.0,930.140350877193,-99.9999999999986,-22.83859649122677
243,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,1111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2378,351982,11189,2000177,238,-5110,941,221109,0.2321278385197645,0.07142857142857142,148.01597981497056,841.1173254835998,-21.47058823529412,929.029411764706,1000.0,879.8383128295253,-99.9999999999986,100.06537785588868,1000.0,965.8103448275862,-99.9999999999986,-62.09827586206762
244,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,4444,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2302,264959,11209,2000406,231,-12106,943,221062,0.20199826238053867,0.04329004329004329,115.09947871416159,868.9860990443092,-52.4069264069264,956.9783549783548,1000.0,879.4868189806679,-99.9999999999986,79.01089630931574,1000.0,965.6896551724138,-99.9999999999986,-62.08620689655037
245,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,5423,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2446,442985,11153,2000144,245,-5815,971,228159,0.26287816843826656,0.06938775510204083,181.10588716271462,817.7203597710546,-23.73469387755102,931.261224489796,1000.0,889.2806394316164,-99.9999999999986,76.25843694493898,1000.0,965.140350877193,-99.9999999999986,-61.42631578947234
246,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,6654,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2373,342926,11218,2000732,238,2577,960,214221,0.2288242730720607,0.10084033613445376,144.51158870627899,843.1234723978087,10.827731092436977,900.0882352941177,1000.0,885.3646017699115,-99.9999999999986,72.52548672566489,1000.0,982.8620689655173,-99.9999999999986,-81.04482758620551
247,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,9111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2394,386975,11051,2000241,240,-11907,962,229078,0.2451963241436925,0.04583333333333333,161.64369256474518,835.5225563909775,-49.6125,954.4916666666667,1000.0,868.234375,-99.9999999999986,100.67656250000113,1000.0,932.7457627118644,-99.9999999999986,-25.47796610169361
248,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,1122,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2363,307937,11147,2000629,237,-13806,961,228067,0.21498095641134152,0.0379746835443038,130.31612357173086,846.6479052052475,-58.253164556962034,962.3080168776372,1000.0,952.0076045627376,-99.9999999999986,-28.660836501899844,1000.0,981.7037037037036,-99.9999999999986,-79.65185185185047
249,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,1337,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2412,390933,11024,2000667,242,-2214,932,222147,0.2450248756218905,0.08264462809917356,162.07835820895522,829.4639303482588,-9.148760330578511,917.9628099173552,1000.0,824.0560131795717,-99.9999999999986,148.23690280066003,1000.0,936.1612903225806,-99.9999999999986,-29.099999999998694
250,100000,3,0.001,adam,max,1000,tanh,32,2000000,0.01,0.75,0.99,32,1,False,4917,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2245,200914,12613,2000852,225,-18102,1132,221028,0.17861915367483294,0.017777777777777778,89.49398663697106,891.2481069042316,-80.45333333333333,982.3466666666667,1000.0,897.9677419354839,-99.9999999999986,66.11720430107643,1000.0,982.5087719298243,-99.9999999999986,-80.70701754385826
251,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,1111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,5713,4356371,11024,2006288,571,58323,1971,466763,0.7976544722562576,0.18388791593695272,762.536495711535,351.1794153684578,102.14185639229422,817.4483362521892,1000.0,887.1007067137808,-99.9999999999986,63.233392226149576,1000.0,843.3508771929825,-99.9999999999986,73.5596491228082
252,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,4444,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,24384,23334829,10652,2001703,2439,1679519,2961,704808,0.9651820866141732,0.7175071750717508,956.9729740813648,82.0908382545932,688.6096760967613,288.97416974169744,14.0,341.61596180081864,998.6,681.390927694407,13.0,450.6756756756757,998.7,508.9864864864872
253,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,5423,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,12493,11349381,10805,2006185,1250,523479,2797,665201,0.0,0.0,908.4592171616105,160.58472744737054,418.7832,532.1608,1000.0,709.973125884017,-99.9999999999986,292.51046676096274,1000.0,834.8055555555555,-99.9999999999986,83.18611111111228
254,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,6654,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,2636,664798,15683,2002017,264,-11005,1059,250055,0.3281487101669196,0.05303030303030303,252.19954476479515,759.4905159332321,-41.68560606060606,947.1780303030304,1000.0,937.940074906367,-99.9999999999986,-18.887640449436915,1000.0,873.1636363636363,-99.9999999999986,39.95636363636485
255,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,9111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,8929,7546366,10817,2006333,893,300898,2230,541018,0.8676223541270021,0.3975363941769317,845.1524246836152,224.69851047149737,336.9518477043673,605.8432250839866,1000.0,696.7291666666665,-99.9999999999986,288.66041666666763,1000.0,837.2191780821918,-99.9999999999986,80.6616438356176
256,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,1122,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,11684,10544741,10669,2002589,1169,418328,2920,686718,0.9196336870934612,0.41659538066723695,902.4940944881888,171.39584046559398,357.85115483319083,587.4405474764758,1000.0,933.1955307262573,-99.9999999999986,5.376908752328997,1000.0,981.9272727272728,-99.9999999999986,-80.01090909090769
257,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,1337,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,5873,4539361,10917,2006389,587,55613,2036,483868,0.8070832623871956,0.17717206132879046,772.920313298144,341.6293206197854,94.74105621805792,824.3066439522999,1000.0,947.0509433962263,-99.9999999999986,-28.667358490564734,1000.0,981.6666666666664,-99.9999999999986,-79.64814814814676
258,100000,3,0.001,adam,max,1000,tanh,32,2000000,1.0,0.75,0.99,32,1,False,4917,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,21780,20768470,10432,2005298,2179,1287824,3344,821760,0.9627640036730946,0.6287287746672786,953.556932966024,92.07061524334252,591.0160624139513,377.12712253327214,13.0,290.89165701042873,998.7,715.9861529548091,12.0,356.7413793103448,998.8,613.7511494252877
259,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,1111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,66540,64554963,21675,4000370,6655,5393339,5038,1186609,0.9761797415088668,0.8282494365138994,970.1677637511273,60.11977757739705,810.419083395943,178.30338091660408,11.0,313.63436814048293,998.9,693.3151458137352,11.0,364.678125,998.9,604.1571875000005
260,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,4444,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,130447,129372997,21475,4000029,13045,11372728,7063,1612711,0.9948331506282244,0.8841701801456496,991.7667481812537,30.66401680375938,871.8074357991568,123.62675354541972,9.0,37.12537125037125,999.1,976.9824435699437,9.0,64.15404602821084,999.1,937.9053080920564
261,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,5423,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,64409,62699909,21511,4000908,6441,4542645,7346,1763550,0.9796767532487696,0.7326502095947834,973.4650281792917,62.117219643217574,705.2701443875177,273.80065207265955,15.0,355.06281050390345,998.5,654.3446770759408,16.0,438.12056737588654,998.4,523.5638297872347
262,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,6654,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,102820,101220970,22339,4000298,10283,8774835,6740,1441647,0.988338844582766,0.8673538850530002,984.4482590935615,38.90583544057576,853.3341437323738,140.19712146260818,10.0,146.3608956534465,999.0,854.8209571198598,10.0,165.34598540145984,999.0,825.8011678832119
263,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,9111,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,42642,40412935,21952,4000646,4265,2854399,5508,1306009,0.9571080155715024,0.6998827667057445,947.7260681956757,93.81937995403592,669.2611957796014,306.21547479484167,505.5,518.2953367875649,949.4499999999997,482.367357512954,1000.0,647.6134020618558,-99.9999999999986,290.9087628865989
264,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,1122,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,89877,88289930,22224,4000699,8988,7291812,7019,1601880,0.9867930616286704,0.8291054739652871,982.3417559553611,44.5130456067737,811.283044058745,178.2242990654206,12.0,238.25273939971416,998.8,774.8883992377325,11.0,319.84323040380053,998.9,654.4764845605706
265,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,1337,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,106888,105278908,22135,4000914,10689,9455812,5367,1191876,0.9886890951276102,0.8957807091402377,984.9459995509316,37.430899633260985,884.6301805594536,111.5049115913556,8.0,98.14875870866449,999.2,912.4694926896284,8.0,122.17647058823529,999.2,873.0764705882358
266,100000,3,0.001,adam,max,1000,tanh,32,4000000,1.0,0.75,0.99,32,1,False,4917,"[-10.0, 1000.0, -0.1]",180,more layers less hidden nodes.,5174,1263932,31627,4000679,518,-32008,2133,500082,0.32160804020100503,0.03474903474903475,244.2852725164283,773.2274835717045,-61.791505791505784,965.4092664092664,1000.0,925.9629972247916,-99.9999999999986,-1.939500462533424,1000.0,917.7706422018347,-99.9999999999986,-9.208256880732666
267,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1111,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,60097,11306399,5102,500009,6010,175783,592,60164,0.2204768956853088,0.272712146422629,188.13583040750785,8.320032613940796,29.24841930116473,10.01064891846922,7.0,7.392407308852228,-0.5,357.4063449825557,7.0,7.2304964539007095,-0.5,367.59846335697404
268,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,4444,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,64696,9153199,5110,500002,6470,-1579435,696,75359,0.16520341288487694,0.19953632148377126,141.48013787560282,7.728483986645233,-244.11669242658425,11.647449768160742,7.0,6.994348701880035,-0.6,271.47491606983,7.0,6.959731543624161,-0.5,280.00872483221474
269,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,5423,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,57425,12956599,5319,500003,5743,1112814,565,52856,0.26063561166739224,0.3285739160717395,225.6264518937745,8.707061384414454,193.76876197109524,9.203552150444018,7.0,7.576822837747742,-0.4,414.7947754409359,7.0,7.533010296789825,-0.5,403.2442761962448
270,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,6654,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,59260,7231400,5185,500000,5927,-131419,582,59199,0.1467262909213635,0.18339800911084864,122.02834964562945,8.437394532568343,-22.172937405095325,9.988020921208033,7.0,7.765374580693255,-0.6,246.8070132935769,7.0,8.39602731222843,-0.6,206.4850403476094
271,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,9111,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,60535,12019199,5103,500007,6054,342965,592,59346,0.2266292227636905,0.27865873802444663,198.5495828859337,8.259800115635581,56.65097456227289,9.802775024777008,7.0,7.287704774674982,-0.4,380.76134786917737,7.0,7.2488344988344995,-0.4,377.8298951048951
272,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1122,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,62949,9778899,5046,500003,6295,-667727,609,67271,0.17801712497418545,0.21525019857029387,155.34637563742078,7.942985591510588,-106.07259729944401,10.686417791898332,6.0,7.018247150637246,-0.5,310.88651956655997,7.0,7.0791245791245805,-0.5,323.9273288439955
273,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1337,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,61667,11745799,5041,500002,6167,-575362,623,68628,0.22032853876465533,0.2761472352845792,190.4713866411533,8.10809671299074,-93.29690287011513,11.128263337116909,7.0,7.035852985872685,-0.4,384.803253222266,7.0,7.099043331457512,-0.4,373.3474957794035
274,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,4917,"[-10.0, 1000.0, -0.1]",180,two Players based on 207 with punishment.,65760,9194699,5062,500001,6577,-1038703,629,70038,0.16297141119221412,0.2076934772692717,139.82206508515816,7.603421532846714,-157.9296031625361,10.648928082712485,6.0,6.886728003966724,-0.6,241.20433584926445,7.0,6.8937809576224565,-0.6,250.8791414419373
275,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,1111,"[0.0, 1000.0, -0.1]",180,two Players based on 207 compititive.,60205,16285999,5021,500007,6021,2256900,815,100992,0.27133958973507183,0.3765155289818967,270.50907731915953,8.305074329374637,374.8380667663178,16.773293472845044,6.0,7.372633441462695,-0.4,472.3975051607196,6.0,7.71875,-0.4,472.10548349056603
276,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,4444,"[0.0, 1000.0, -0.1]",180,two Players based on 207 compititive.,63103,11615999,5162,500003,6311,1481362,689,76371,0.18487235155222406,0.2359372524164157,184.07998034958717,7.923601096619812,234.7269846300111,12.101251782601807,6.0,7.642983797003974,-0.5,330.8774014062978,7.0,6.97128894318876,-0.5,334.6724496029322
277,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,5423,"[0.0, 1000.0, -0.1]",180,two Players based on 207 compititive.,57207,16196999,5166,500004,5721,2050727,825,102730,0.2840037058401944,0.3602517042475092,283.1296694460468,8.740259059206041,358.45603915399414,17.9566509351512,7.0,7.626723611958513,-0.30000000000000004,483.3129835265405,7.0,8.017682926829268,-0.30000000000000004,486.3933536585365
278,100000,1,0.001,adam,max,1000,tanh,32,500000,1.0,0.75,0.99,100,1,False,6654,"[0.0, 1000.0, -0.1]",180,two Players based on 207 compititive.,61341,14279999,5133,500007,6135,1920751,716,82488,0.2336121028349717,0.31442542787286065,232.7969710307951,8.151269134836406,313.080847595762,13.445476772616134,7.0,7.177298042142732,-0.4,429.7237928460697,7.0,7.230636833046472,-0.4,442.1914515203672
